MSA,Tract ID,White Alone,Black or African American alone,Asian alone,Family Households,Nonfamily Households,Household income: < 10k,Household income: 10-15k,Household income: 15-20k,Household income: 20-25k,Household income: 25-30k,Household income: 30-35k,Household income: 35-40k,Household income: 40-45k,Household income: 45-50k,Household income: 50-60k,Household income: 60-75k,Household income: 75-100k,Household income: 100-125k,Household income: 125-150k,Household income: 150-200k,Household income: > 200k,With wage or salary income,No wage or salary income,With self-employment income,No self-employment income,With interest dividends or net rental income,No interest dividends or net rental income,With Social Security income,No Social Security income,With Supplemental Security Income (SSI),No Supplemental Security Income (SSI),With public assistance income,No public assistance income,With cash public assistance or Food Stamps/SNAP,No cash public assistance or Food Stamps/SNAP,With retirement income,No retirement income,Per capita income (2010 dollars),Housing units,Occupancy status: Occupied,Occupancy status: Vacant,Housing tenure: Owner-occupied,Housing tenure: Renter-occupied,Median number of rooms,Median gross rent (dollars),Median value for owner-occupied housing
San Francisco-Oakland-Hayward,6013313102,1353,986,383,883,358,31,39,8,17,73,43,111,117,58,78,109,217,213,72,17,38,1064,177,136,1105,167,1074,174,1067,62,1179,85,1156,90,1151,177,1064,23968,1408,1241,1241,784,457,5.6,1411,335600
San Francisco-Oakland-Hayward,6013354001,1537,20,96,467,184,11,10,0,14,0,7,18,10,13,55,13,60,50,43,118,229,528,123,202,449,385,266,110,541,0,651,11,640,11,640,133,518,68334,674,651,651,614,37,6.7,1644,884400
San Francisco-Oakland-Hayward,6013346201,6496,0,490,2237,345,25,33,39,24,27,27,90,0,61,109,90,337,144,451,258,867,1980,602,657,1925,1473,1109,831,1751,50,2532,0,2582,28,2554,527,2055,84448,2599,2582,2582,2360,222,7.5,1935,1000001
San Francisco-Oakland-Hayward,6013346203,3292,0,270,1201,224,70,0,27,0,32,34,12,54,5,35,183,158,203,156,205,251,1113,312,380,1045,804,621,409,1016,36,1389,0,1425,8,1417,328,1097,49730,1452,1425,1425,1317,108,7.2,2001,920800
San Francisco-Oakland-Hayward,6013346204,5707,104,955,2109,332,45,0,51,0,0,14,27,40,47,65,105,171,337,235,323,981,2037,404,529,1912,1353,1088,423,2018,28,2413,11,2430,11,2430,369,2072,75176,2492,2441,2441,2184,257,7.6,2001,1000001
San Francisco-Oakland-Hayward,6013337100,2270,53,363,779,336,0,0,24,15,18,66,19,77,28,32,133,124,100,132,131,216,973,142,199,916,430,685,267,848,40,1075,0,1115,0,1115,174,941,48147,1196,1115,1115,871,244,6.6,1351,725800
San Francisco-Oakland-Hayward,6075013101,2854,0,643,558,1856,92,14,53,55,0,44,38,77,111,187,182,209,252,214,393,493,1977,437,224,2190,973,1441,297,2117,29,2385,38,2376,38,2376,195,2219,98329,2597,2414,2414,462,1952,3.4,1711,993600
San Francisco-Oakland-Hayward,6075013102,2414,114,253,488,1137,78,30,27,47,0,41,12,22,0,88,122,293,193,111,151,410,1288,337,288,1337,701,924,337,1288,0,1625,31,1594,31,1594,144,1481,94329,1814,1625,1625,318,1307,4,1978,1000001
San Francisco-Oakland-Hayward,6075022903,2480,56,462,664,482,9,68,6,47,64,36,91,83,58,54,125,138,123,64,113,67,1042,104,141,1005,292,854,147,999,26,1120,0,1146,63,1083,79,1067,32415,1169,1146,1146,391,755,4.4,1382,709300
San Francisco-Oakland-Hayward,6075012201,2229,225,1273,589,1855,262,286,170,157,304,169,98,137,82,124,177,195,98,95,21,69,1840,604,249,2195,263,2181,418,2026,255,2189,138,2306,181,2263,147,2297,30540,2776,2444,2444,161,2283,2,980,434700
San Francisco-Oakland-Hayward,6075012202,1056,200,842,275,1247,255,294,87,144,64,39,126,9,39,171,97,60,67,28,14,28,1038,484,108,1414,61,1461,206,1316,186,1336,23,1499,120,1402,52,1470,27278,1605,1522,1522,11,1511,1.6,831,
San Francisco-Oakland-Hayward,6075022901,2822,299,618,681,742,84,44,85,125,27,125,18,122,74,166,146,99,55,43,121,89,1126,297,252,1171,304,1119,227,1196,89,1334,29,1394,70,1353,67,1356,29470,1533,1423,1423,425,998,4.5,1257,684400
San Francisco-Oakland-Hayward,6075020600,4207,98,260,677,2020,157,121,25,84,41,68,16,67,165,183,164,223,279,151,322,631,1953,744,653,2044,1249,1448,500,2197,39,2658,0,2697,70,2627,433,2264,82406,2851,2697,2697,1131,1566,4.5,1617,1000001
San Francisco-Oakland-Hayward,6075021100,3547,76,305,698,1363,36,75,52,59,128,10,14,18,71,97,91,199,259,49,290,613,1722,339,466,1595,1087,974,222,1839,95,1966,17,2044,17,2044,218,1843,85235,2125,2061,2061,1004,1057,4.7,1631,998900
San Francisco-Oakland-Hayward,6075980300,0,0,9,9,12,0,0,0,0,0,0,0,0,0,9,0,0,0,12,0,0,21,0,0,21,9,12,0,21,0,21,0,21,0,21,0,21,67863,21,21,21,0,21,,888,
San Francisco-Oakland-Hayward,6075047902,1774,19,1615,861,681,79,111,23,41,32,47,25,26,35,54,188,241,252,91,110,187,1247,295,317,1225,710,832,306,1236,109,1433,0,1542,37,1505,183,1359,46909,1615,1542,1542,797,745,5.4,1432,751300
San Francisco-Oakland-Hayward,6075010800,2040,64,2336,901,1484,230,212,64,62,12,27,68,44,93,222,125,361,330,127,139,269,1639,746,266,2119,924,1461,561,1824,157,2228,47,2338,91,2294,216,2169,66211,2801,2385,2385,643,1742,3.9,1392,1000001
San Francisco-Oakland-Hayward,6075032700,2582,22,3697,1643,716,117,87,135,39,54,48,47,66,72,244,115,322,404,185,178,246,1840,519,360,1999,1121,1238,634,1725,50,2309,12,2347,37,2322,375,1984,39529,2431,2359,2359,1393,966,5.1,1426,810100
San Francisco-Oakland-Hayward,6075023200,1459,1962,516,934,374,49,105,78,57,133,61,59,71,39,176,74,224,73,53,46,10,952,356,99,1209,200,1108,436,872,76,1232,10,1298,95,1213,300,1008,18029,1410,1308,1308,676,632,5.3,1167,505100
San Francisco-Oakland-Hayward,6075015100,1467,23,573,284,1284,50,92,101,93,40,29,41,50,21,72,93,311,168,55,132,220,831,737,260,1308,674,894,446,1122,80,1488,20,1548,20,1548,243,1325,79155,1798,1568,1568,497,1071,3,1432,641700
San Francisco-Oakland-Hayward,6075021700,2592,195,716,921,1010,32,106,50,115,38,125,12,110,0,137,144,265,167,178,141,311,1393,538,339,1592,964,967,546,1385,0,1931,35,1896,35,1896,320,1611,61898,2060,1931,1931,1289,642,5.1,1261,903400
San Francisco-Oakland-Hayward,6075015500,1993,273,1502,651,1596,308,254,128,85,87,29,35,97,144,171,99,345,250,43,64,108,1182,1065,126,2121,624,1623,902,1345,229,2018,97,2150,124,2123,391,1856,40384,2444,2247,2247,260,1987,2.8,1349,561600
San Francisco-Oakland-Hayward,6075025500,3788,58,3037,1564,751,122,51,90,83,69,160,59,107,132,70,130,257,242,137,347,259,1909,406,353,1962,608,1707,617,1698,181,2134,59,2256,70,2245,337,1978,32731,2388,2315,2315,1471,844,5.2,1289,679100
San Francisco-Oakland-Hayward,6075030400,2719,14,2057,1528,372,20,33,64,0,104,34,44,73,31,159,73,197,110,218,238,502,1449,451,304,1596,1066,834,583,1317,22,1878,37,1863,44,1856,406,1494,53617,2036,1900,1900,1599,301,6.3,1434,1000001
San Francisco-Oakland-Hayward,6075011901,1275,22,614,257,1175,110,63,231,53,30,84,49,30,38,177,40,229,100,32,104,62,1084,348,175,1257,433,999,333,1099,50,1382,14,1418,48,1384,75,1357,48301,1858,1432,1432,384,1048,2.3,1062,499400
San Francisco-Oakland-Hayward,6075035100,2653,0,4797,1824,851,93,69,78,81,41,55,141,38,164,165,267,337,418,189,152,387,2149,526,533,2142,847,1828,650,2025,155,2520,57,2618,75,2600,396,2279,38144,2813,2675,2675,1514,1161,5.1,1652,697300
San Francisco-Oakland-Hayward,6075026401,542,455,2892,889,129,0,34,46,147,40,108,29,82,25,0,132,152,153,11,27,32,874,144,151,867,208,810,330,688,118,900,107,911,118,900,167,851,17639,1040,1018,1018,654,364,5.2,1046,497100
San Francisco-Oakland-Hayward,6075026403,564,169,3375,736,319,80,165,67,76,4,39,43,50,14,102,85,152,69,30,60,19,770,285,147,908,187,868,378,677,103,952,57,998,154,901,157,898,16248,1132,1055,1055,564,491,5.2,1188,563100
San Francisco-Oakland-Hayward,6075026402,853,679,2198,777,306,100,30,57,10,96,21,18,43,93,78,72,102,123,99,84,57,882,201,139,944,332,751,302,781,44,1039,111,972,134,949,210,873,23668,1105,1083,1083,867,216,5.3,1339,526200
San Francisco-Oakland-Hayward,6075016700,3228,455,606,679,1614,124,111,86,44,48,27,32,41,103,121,322,246,249,200,325,214,1946,347,498,1795,803,1490,271,2022,149,2144,16,2277,59,2234,56,2237,54366,2579,2293,2293,630,1663,4.1,1516,1000001
San Francisco-Oakland-Hayward,6075015900,1957,633,1329,802,1331,446,59,121,98,142,100,111,96,14,65,201,179,174,88,126,113,1393,740,177,1956,588,1545,499,1634,164,1969,0,2133,33,2100,252,1881,34914,2319,2133,2133,521,1612,3.1,1389,527300
San Francisco-Oakland-Hayward,6075025600,1562,53,3425,1248,266,71,47,21,124,37,78,110,70,31,128,112,183,196,136,130,40,1117,397,219,1295,478,1036,569,945,218,1296,5,1509,47,1467,300,1214,23027,1560,1514,1514,1186,328,5.2,2001,620000
San Francisco-Oakland-Hayward,6075012100,1928,56,916,392,1672,407,82,295,122,198,18,88,74,75,147,213,194,85,0,39,27,1451,613,225,1839,322,1742,285,1779,68,1996,0,2064,18,2046,33,2031,29366,2441,2064,2064,94,1970,1.5,1087,645800
San Francisco-Oakland-Hayward,6075015802,1584,820,282,462,1010,105,71,62,46,47,111,51,14,69,119,81,293,98,95,117,93,1210,262,183,1289,252,1220,292,1180,66,1406,134,1338,134,1338,219,1253,43961,1624,1472,1472,238,1234,3.4,1537,1000001
San Francisco-Oakland-Hayward,6075015801,1745,937,364,589,1043,250,96,70,11,71,57,130,105,75,131,56,78,56,122,204,120,1210,422,232,1400,270,1362,320,1312,110,1522,54,1578,88,1544,154,1478,43838,1849,1632,1632,440,1192,3.5,1136,649100
San Francisco-Oakland-Hayward,6075012901,2180,29,162,353,1137,51,15,0,21,35,10,26,50,22,174,179,277,159,146,161,164,1334,156,178,1312,455,1035,146,1344,0,1490,29,1461,29,1461,47,1443,70766,1723,1490,1490,200,1290,3.4,1715,1000001
San Francisco-Oakland-Hayward,6075025701,1208,85,2788,1001,269,50,52,40,18,47,70,30,25,23,128,101,230,205,100,63,88,1155,115,171,1099,372,898,300,970,92,1178,0,1270,19,1251,122,1148,27646,1407,1270,1270,868,402,5.1,1605,601200
San Francisco-Oakland-Hayward,6075980401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,
San Francisco-Oakland-Hayward,6075021500,4099,105,580,992,1429,23,90,0,12,77,49,85,97,33,125,210,224,363,238,369,426,2048,373,517,1904,1109,1312,340,2081,53,2368,44,2377,44,2377,188,2233,61032,2729,2421,2421,1103,1318,4.4,1625,1000001
San Francisco-Oakland-Hayward,6075013400,2782,157,169,501,1249,24,85,45,35,39,11,24,11,45,89,72,196,223,173,207,471,1338,412,587,1163,669,1081,307,1443,10,1740,0,1750,0,1750,75,1675,114923,2200,1750,1750,604,1146,3.5,1637,1000001
San Francisco-Oakland-Hayward,6075047600,2421,16,2698,1122,1058,83,155,41,103,189,87,53,82,46,145,257,255,253,123,148,160,1713,467,377,1803,846,1334,586,1594,107,2073,52,2128,125,2055,238,1942,35493,2398,2180,2180,722,1458,4.9,1528,903100
San Francisco-Oakland-Hayward,6075047801,1562,53,2037,916,548,20,93,88,20,31,51,29,133,94,61,108,209,160,105,174,88,1038,426,214,1250,640,824,463,1001,153,1311,34,1430,82,1382,290,1174,34417,1778,1464,1464,769,695,5.4,1632,860000
San Francisco-Oakland-Hayward,6075047802,1369,139,2824,856,774,31,37,16,85,54,52,56,59,99,157,89,374,160,89,110,162,1283,347,382,1248,578,1052,223,1407,61,1569,20,1610,20,1610,159,1471,35577,1679,1630,1630,552,1078,4.4,1381,940000
San Francisco-Oakland-Hayward,6075032801,1679,24,2801,876,484,23,49,76,19,47,34,0,77,55,66,99,151,185,99,238,142,1012,348,231,1129,522,838,600,760,164,1196,0,1360,17,1343,269,1091,35355,1542,1360,1360,839,521,5.5,1813,747000
San Francisco-Oakland-Hayward,6075032802,1178,97,2574,941,483,55,102,153,117,49,13,12,53,34,132,130,191,135,78,93,77,911,513,254,1170,573,851,454,970,105,1319,17,1407,17,1407,209,1215,28150,1511,1424,1424,949,475,5.4,1589,788300
San Francisco-Oakland-Hayward,6075040100,2297,348,1412,888,1094,74,189,66,0,157,71,88,143,89,212,84,201,190,81,126,211,1520,462,246,1736,711,1271,416,1566,89,1893,99,1883,117,1865,193,1789,43829,2133,1982,1982,449,1533,4.1,1379,1000001
San Francisco-Oakland-Hayward,6075061100,274,36,4001,1036,1095,467,663,220,236,41,127,7,71,79,103,29,19,0,9,44,16,1137,994,57,2074,119,2012,780,1351,583,1548,23,2108,154,1977,135,1996,13235,2427,2131,2131,56,2075,1.4,451,715900
San Francisco-Oakland-Hayward,6075020900,3874,15,573,752,1122,69,124,155,118,120,83,80,136,72,297,93,143,134,111,85,54,1574,300,309,1565,404,1470,264,1610,228,1646,68,1806,151,1723,113,1761,29653,1958,1874,1874,169,1705,3.8,963,958300
San Francisco-Oakland-Hayward,6075016300,2582,1017,478,566,1342,149,111,92,106,25,81,75,16,79,169,88,302,162,189,89,175,1457,451,310,1598,461,1447,353,1555,107,1801,68,1840,119,1789,192,1716,41478,2165,1908,1908,411,1497,4,1172,725500
San Francisco-Oakland-Hayward,6075031201,1725,304,3012,1343,267,53,0,66,70,89,104,91,78,159,36,147,183,185,153,140,56,1308,302,119,1491,344,1266,561,1049,117,1493,43,1567,64,1546,332,1278,25929,1758,1610,1610,1050,560,4.7,759,659600
San Francisco-Oakland-Hayward,6075011200,1846,12,1272,695,1040,110,179,37,89,10,85,108,43,60,40,167,144,220,120,95,228,1254,481,153,1582,680,1055,425,1310,23,1712,0,1735,33,1702,189,1546,69465,2424,1735,1735,467,1268,3.7,1505,878300
San Francisco-Oakland-Hayward,6075030101,2915,0,896,569,1421,96,67,0,115,58,60,16,80,21,107,147,329,203,137,253,301,1631,359,327,1663,730,1260,250,1740,0,1990,27,1963,50,1940,144,1846,64527,2152,1990,1990,512,1478,4.3,1671,809000
San Francisco-Oakland-Hayward,6075025200,3991,324,641,1096,1011,33,47,49,38,121,29,29,104,74,103,181,273,268,165,201,392,1759,348,383,1724,807,1300,326,1781,173,1934,79,2028,92,2015,199,1908,52509,2257,2107,2107,1343,764,5.2,1352,807200
San Francisco-Oakland-Hayward,6075026302,1495,287,2105,871,523,6,19,137,22,30,88,88,37,136,162,121,148,215,72,58,55,1032,362,232,1162,420,974,424,970,116,1278,55,1339,96,1298,172,1222,23717,1453,1394,1394,875,519,4.9,1418,609900
San Francisco-Oakland-Hayward,6075026303,1018,133,2840,991,237,35,49,27,7,78,14,27,22,51,45,119,291,154,114,76,119,1086,142,120,1108,301,927,405,823,125,1103,17,1211,26,1202,199,1029,25217,1286,1228,1228,882,346,5.4,1238,611700
San Francisco-Oakland-Hayward,6075022902,1942,123,263,548,336,11,49,55,37,40,81,0,76,19,43,145,169,51,49,43,16,765,119,97,787,137,747,160,724,9,875,13,871,69,815,119,765,23311,900,884,884,326,558,5,1407,650600
San Francisco-Oakland-Hayward,6075042601,1584,51,1729,777,938,151,40,28,78,58,86,2,65,77,157,192,146,171,50,217,197,1217,498,288,1427,609,1106,276,1439,144,1571,60,1655,60,1655,155,1560,47349,1863,1715,1715,449,1266,4.1,1369,990100
San Francisco-Oakland-Hayward,6075025300,3524,254,408,857,976,49,104,20,63,25,115,54,7,28,135,162,265,273,81,184,268,1472,361,464,1369,659,1174,250,1583,112,1721,83,1750,93,1740,224,1609,43601,1936,1833,1833,874,959,4.6,1308,750000
San Francisco-Oakland-Hayward,6075026200,2524,159,3990,1392,383,34,26,91,68,5,116,64,98,76,143,107,160,325,152,213,97,1571,204,145,1630,281,1494,744,1031,200,1575,57,1718,57,1718,253,1522,25518,1984,1775,1775,1098,677,5,1331,639100
San Francisco-Oakland-Hayward,6075022801,3465,136,411,553,1092,109,29,46,87,70,12,71,119,23,117,59,304,37,84,187,291,1428,217,384,1261,492,1153,263,1382,90,1555,19,1626,58,1587,87,1558,46303,1700,1645,1645,659,986,4.5,1350,663700
San Francisco-Oakland-Hayward,6075013000,3177,24,443,654,1717,125,30,128,71,68,28,71,0,69,117,265,233,280,90,423,373,1895,476,405,1966,979,1392,334,2037,27,2344,0,2371,0,2371,186,2185,87868,2711,2371,2371,613,1758,3.8,1802,1000001
San Francisco-Oakland-Hayward,6075022803,3184,47,640,761,752,28,0,81,40,83,108,68,55,76,121,204,217,149,52,173,58,1249,264,349,1164,170,1343,300,1213,91,1422,7,1506,23,1490,91,1422,29080,1660,1513,1513,397,1116,4.2,1403,638600
San Francisco-Oakland-Hayward,6075022802,1297,35,492,368,254,7,0,13,36,0,12,58,66,36,17,60,96,38,12,101,70,552,70,105,517,142,480,257,365,33,589,0,622,15,607,87,535,33736,669,622,622,165,457,5.1,1233,786400
San Francisco-Oakland-Hayward,6075012301,508,345,870,338,1087,454,315,53,61,108,67,131,28,11,62,42,0,44,38,11,0,716,709,26,1399,69,1356,294,1131,467,958,65,1360,102,1323,104,1321,17251,1939,1425,1425,11,1414,1.4,587,
San Francisco-Oakland-Hayward,6075047702,1703,28,2056,1016,552,88,103,66,87,27,76,92,7,7,33,114,215,179,171,196,107,1086,482,220,1348,674,894,458,1110,39,1529,18,1550,34,1534,178,1390,37485,1636,1568,1568,762,806,5,1414,835500
San Francisco-Oakland-Hayward,6075033203,1643,149,980,498,864,185,49,52,50,38,13,72,44,43,136,236,75,178,31,123,37,1008,354,90,1272,344,1018,336,1026,79,1283,36,1326,36,1326,265,1097,31990,1609,1362,1362,0,1362,3.9,1826,
San Francisco-Oakland-Hayward,6075015400,3728,153,1429,958,1993,93,89,88,176,108,68,132,95,99,186,257,329,264,184,416,367,2266,685,470,2481,988,1963,592,2359,59,2892,38,2913,70,2881,439,2512,66984,3136,2951,2951,937,2014,4.1,1516,994800
San Francisco-Oakland-Hayward,6075020500,2071,49,210,419,914,10,103,35,66,36,42,10,39,8,77,148,143,176,91,124,225,977,356,232,1101,641,692,233,1100,31,1302,23,1310,53,1280,135,1198,65576,1434,1333,1333,457,876,4.4,1391,1000001
San Francisco-Oakland-Hayward,6075045100,2000,75,2253,896,1150,82,88,115,43,107,29,124,128,54,169,84,334,267,63,78,281,1702,344,208,1838,722,1324,286,1760,163,1883,46,2000,58,1988,189,1857,51025,2232,2046,2046,639,1407,4.4,1435,899500
San Francisco-Oakland-Hayward,6075060502,618,1054,831,717,225,201,102,101,97,141,47,15,40,0,32,85,54,17,0,10,0,639,303,101,841,33,909,88,854,104,838,120,822,239,703,26,916,10848,1029,942,942,175,767,4.6,462,489000
San Francisco-Oakland-Hayward,6075010900,2968,57,1056,786,1774,235,104,124,59,88,28,24,100,9,151,194,205,289,223,223,504,1883,677,415,2145,682,1878,531,2029,84,2476,30,2530,30,2530,166,2394,80118,2907,2560,2560,547,2013,3.7,1357,898900
San Francisco-Oakland-Hayward,6075017700,1132,40,139,184,501,18,0,11,64,0,51,28,48,11,40,51,121,113,28,63,38,634,51,151,534,196,489,87,598,10,675,0,685,0,685,69,616,45100,832,685,685,133,552,4,1264,671000
San Francisco-Oakland-Hayward,6075023300,239,465,1622,569,46,18,6,10,0,8,25,95,49,15,67,53,48,112,53,18,38,567,48,97,518,135,480,119,496,34,581,64,551,122,493,57,558,22886,726,615,615,400,215,5.3,1738,564100
San Francisco-Oakland-Hayward,6075031202,599,521,1572,591,286,33,17,37,114,11,22,19,28,22,81,104,125,98,34,51,81,715,162,73,804,194,683,256,621,0,877,55,822,70,807,199,678,27002,877,877,877,645,232,5.4,1663,650400
San Francisco-Oakland-Hayward,6075040200,2450,40,2529,1174,1037,130,103,75,25,64,49,89,128,69,138,259,306,196,182,130,268,1672,539,351,1860,705,1506,479,1732,92,2119,31,2180,31,2180,258,1953,41466,2524,2211,2211,680,1531,4.3,1393,1000001
San Francisco-Oakland-Hayward,6075060100,2304,122,205,398,612,32,9,28,28,29,92,0,17,2,72,41,54,111,178,96,221,921,89,123,887,317,693,47,963,0,1010,85,925,101,909,45,965,70378,1234,1010,1010,24,986,5.8,2001,1000000
San Francisco-Oakland-Hayward,6075030500,1503,301,983,619,396,24,112,11,22,0,12,50,0,22,26,54,139,139,69,131,204,677,338,202,813,591,424,361,654,77,938,12,1003,12,1003,258,757,43945,1069,1015,1015,826,189,5.8,304,856600
San Francisco-Oakland-Hayward,6075010100,1810,523,1276,621,1568,229,247,209,59,0,39,89,130,36,163,166,290,223,62,140,107,1396,793,248,1941,408,1781,415,1774,329,1860,68,2121,68,2121,123,2066,41840,2252,2189,2189,260,1929,2.8,1318,726900
San Francisco-Oakland-Hayward,6075031100,3788,274,2382,1475,1049,63,30,61,28,28,76,93,104,48,65,331,272,410,259,374,282,1979,545,532,1992,923,1601,556,1968,47,2477,0,2524,0,2524,443,2081,45305,2622,2524,2524,1671,853,5.2,1700,699500
San Francisco-Oakland-Hayward,6075016400,2256,518,519,380,1429,97,58,51,70,60,41,51,117,16,197,224,145,213,106,157,206,1552,257,225,1584,364,1445,216,1593,34,1775,0,1809,49,1760,160,1649,52758,1978,1809,1809,336,1473,3.6,1509,780600
San Francisco-Oakland-Hayward,6075030102,3091,70,1025,1038,1271,110,73,17,70,28,0,120,47,88,142,245,285,350,245,152,337,1760,549,525,1784,1337,972,541,1768,19,2290,55,2254,55,2254,418,1891,63356,2499,2309,2309,1147,1162,4.6,1668,952200
San Francisco-Oakland-Hayward,6075030800,3264,0,2017,1515,576,45,33,68,16,96,48,66,25,51,37,164,169,247,209,275,542,1646,445,466,1625,1065,1026,596,1495,40,2051,0,2091,0,2091,421,1670,61924,2245,2091,2091,1680,411,6.2,1686,1000001
San Francisco-Oakland-Hayward,6075016500,3615,242,428,845,1419,111,136,112,103,74,18,29,105,83,108,199,263,144,179,230,370,1875,389,393,1871,853,1411,218,2046,96,2168,156,2108,192,2072,120,2144,52330,2583,2264,2264,623,1641,3.8,1427,891300
San Francisco-Oakland-Hayward,6075012700,2840,0,380,761,1274,63,138,102,43,61,12,15,49,68,114,153,201,162,74,123,657,1690,345,362,1673,753,1282,353,1682,0,2035,27,2008,27,2008,99,1936,102136,2232,2035,2035,676,1359,3.6,1724,1000001
San Francisco-Oakland-Hayward,6075035400,2852,93,2934,1541,591,130,104,180,55,11,53,79,53,77,162,160,311,169,257,233,98,1581,551,350,1782,774,1358,489,1643,279,1853,93,2039,174,1958,308,1824,32716,2362,2132,2132,1286,846,5,1201,682200
San Francisco-Oakland-Hayward,6075980501,313,60,266,159,116,33,62,78,0,0,45,0,0,21,0,0,13,12,0,11,0,91,184,32,243,0,275,108,167,78,197,11,264,11,264,11,264,13634,275,275,275,81,194,3.5,529,605400
San Francisco-Oakland-Hayward,6075021600,2645,514,611,961,1283,90,171,32,49,118,103,45,53,42,93,174,303,219,129,140,483,1569,675,454,1790,878,1366,385,1859,33,2211,0,2244,9,2235,309,1935,67772,2365,2244,2244,1431,813,4.4,1498,877800
San Francisco-Oakland-Hayward,6075015700,4229,377,2130,958,1487,245,109,20,31,20,0,81,16,78,88,112,534,236,178,307,390,1870,575,368,2077,744,1701,391,2054,67,2378,57,2388,57,2388,145,2300,38746,2733,2445,2445,748,1697,4.2,1531,858800
San Francisco-Oakland-Hayward,6075045200,2843,42,3031,1507,1307,191,151,151,42,205,65,65,222,74,142,297,290,184,177,216,342,1995,819,490,2324,990,1824,727,2087,81,2733,14,2800,19,2795,387,2427,46975,2983,2814,2814,993,1821,4.5,1392,861900
San Francisco-Oakland-Hayward,6075030201,2103,25,1573,774,1068,63,27,128,47,32,76,11,100,122,131,248,285,211,72,189,100,1445,397,172,1670,528,1314,338,1504,80,1762,12,1830,16,1826,138,1704,42468,1881,1842,1842,458,1384,4.1,1391,875600
San Francisco-Oakland-Hayward,6075030202,2949,142,1026,801,1195,82,78,52,36,86,54,62,98,15,108,268,243,381,115,159,159,1726,270,282,1714,611,1385,269,1727,73,1923,40,1956,66,1930,85,1911,46818,2206,1996,1996,482,1514,4,1464,837100
San Francisco-Oakland-Hayward,6075016802,1767,618,489,447,1192,84,112,72,218,57,32,0,101,91,120,143,54,191,39,124,201,1236,403,370,1269,380,1259,296,1343,58,1581,17,1622,56,1583,115,1524,54127,1912,1639,1639,292,1347,3.2,1251,723900
San Francisco-Oakland-Hayward,6075016801,2046,432,320,307,1328,48,43,10,119,102,97,146,13,66,84,125,218,116,59,148,241,1368,267,251,1384,517,1118,223,1412,85,1550,16,1619,35,1600,164,1471,57841,1723,1635,1635,345,1290,3.8,1409,858200
San Francisco-Oakland-Hayward,6075032901,1869,100,3376,1379,395,47,63,47,55,71,10,47,67,18,150,198,244,153,197,317,90,1355,419,355,1419,609,1165,540,1234,96,1678,15,1759,15,1759,317,1457,32545,1789,1774,1774,1338,436,5.5,1847,721300
